in s,C1 in V
2.84772E-05,-1.80664E-04
2.84784E-05,-1.22070E-04
2.84796E-05,-6.34766E-05
2.84808E-05,-1.02539E-04
2.84820E-05,-2.58789E-04
2.84832E-05,-7.32422E-05
2.84844E-05,-1.02539E-04
2.84856E-05,-1.31836E-04
2.84868E-05,-1.12305E-04
2.84880E-05,-1.22070E-04
2.84892E-05,-2.39258E-04
2.84904E-05,-6.34766E-05
2.84916E-05,-1.41602E-04
2.84928E-05,-1.80664E-04
2.84940E-05,-1.41602E-04
2.84952E-05,-2.00195E-04
2.84964E-05,-2.39258E-04
2.84976E-05,-1.51367E-04
2.84988E-05,-1.70898E-04
2.85000E-05,-3.41797E-05
2.85012E-05,-1.12305E-04
2.85024E-05,-2.68555E-04
2.85036E-05,-7.32422E-05
2.85048E-05,-1.22070E-04
2.85060E-05,5.37109E-05
2.85072E-05,-8.30078E-05
2.85084E-05,-1.02539E-04
2.85096E-05,-1.80664E-04
2.85108E-05,-8.30078E-05
2.85120E-05,-1.51367E-04
2.85132E-05,-1.61133E-04
2.85144E-05,-1.90430E-04
2.85156E-05,-8.30078E-05
2.85168E-05,-1.70898E-04
2.85180E-05,-5.37109E-05
2.85192E-05,-1.80664E-04
2.85204E-05,-1.70898E-04
2.85216E-05,-2.19727E-04
2.85228E-05,-1.80664E-04
2.85240E-05,-1.61133E-04
2.85252E-05,-1.22070E-04
2.85264E-05,-1.02539E-04
2.85276E-05,-1.12305E-04
2.85288E-05,-1.61133E-04
2.85300E-05,-1.22070E-04
2.85312E-05,-6.34766E-05
2.85324E-05,-1.12305E-04
2.85336E-05,-3.41797E-05
2.85348E-05,-1.80664E-04
2.85360E-05,-3.36914E-04
2.85372E-05,-1.70898E-04
2.85384E-05,-7.32422E-05
2.85396E-05,-1.31836E-04
2.85408E-05,-3.75977E-04
2.85420E-05,-5.37109E-05
2.85432E-05,-2.88086E-04
2.85444E-05,-1.12305E-04
2.85456E-05,-2.88086E-04
2.85468E-05,-7.32422E-05
2.85480E-05,-1.90430E-04
2.85492E-05,-1.80664E-04
2.85504E-05,-1.80664E-04
2.85516E-05,-1.61133E-04
2.85528E-05,-8.30078E-05
2.85540E-05,-2.68555E-04
2.85552E-05,-1.02539E-04
2.85564E-05,-1.02539E-04
2.85576E-05,-2.29492E-04
2.85588E-05,-1.70898E-04
2.85600E-05,-1.80664E-04
2.85612E-05,-2.39258E-04
2.85624E-05,-1.41602E-04
2.85636E-05,-1.51367E-04
2.85648E-05,-8.30078E-05
2.85660E-05,-1.31836E-04
2.85672E-05,-1.31836E-04
2.85684E-05,-2.00195E-04
2.85696E-05,-2.19727E-04
2.85708E-05,-2.88086E-04
2.85720E-05,-1.31836E-04
2.85732E-05,-2.00195E-04
2.85744E-05,-1.22070E-04
2.85756E-05,4.88281E-06
2.85768E-05,-1.90430E-04
2.85780E-05,-1.02539E-04
2.85792E-05,-1.51367E-04
2.85804E-05,-1.90430E-04
2.85816E-05,-5.37109E-05
2.85828E-05,-6.34766E-05
2.85840E-05,-1.12305E-04
2.85852E-05,-2.00195E-04
2.85864E-05,-1.41602E-04
2.85876E-05,-1.31836E-04
2.85888E-05,-1.90430E-04
2.85900E-05,-7.32422E-05
2.85912E-05,-5.37109E-05
2.85924E-05,-6.34766E-05
2.85936E-05,-3.41797E-05
2.85948E-05,-8.30078E-05
2.85960E-05,-1.31836E-04
2.85972E-05,-1.70898E-04
2.85984E-05,-1.22070E-04
2.85996E-05,-8.30078E-05
2.86008E-05,-1.41602E-04
2.86020E-05,-3.41797E-05
2.86032E-05,-2.00195E-04
2.86044E-05,-1.70898E-04
2.86056E-05,-5.37109E-05
2.86068E-05,-7.32422E-05
2.86080E-05,-2.00195E-04
2.86092E-05,-1.02539E-04
2.86104E-05,-2.68555E-04
2.86116E-05,-1.51367E-04
2.86128E-05,-8.30078E-05
2.86140E-05,-1.90430E-04
2.86152E-05,-1.31836E-04
2.86164E-05,-1.70898E-04
2.86176E-05,-2.78320E-04
2.86188E-05,-2.49023E-04
2.86200E-05,-2.29492E-04
2.86212E-05,-1.70898E-04
2.86224E-05,-2.68555E-04
2.86236E-05,-1.51367E-04
2.86248E-05,-1.51367E-04
2.86260E-05,-1.22070E-04
2.86272E-05,-2.78320E-04
2.86284E-05,-1.51367E-04
2.86296E-05,-1.80664E-04
2.86308E-05,-7.32422E-05
2.86320E-05,-1.80664E-04
2.86332E-05,-1.70898E-04
2.86344E-05,-1.41602E-04
2.86356E-05,-1.70898E-04
2.86368E-05,-1.12305E-04
2.86380E-05,-1.22070E-04
2.86392E-05,-5.37109E-05
2.86404E-05,-5.37109E-05
2.86416E-05,-1.80664E-04
2.86428E-05,-2.44141E-05
2.86440E-05,-2.68555E-04
2.86452E-05,-2.49023E-04
2.86464E-05,-1.12305E-04
2.86476E-05,-8.30078E-05
2.86488E-05,3.41797E-05
2.86500E-05,-1.90430E-04
2.86512E-05,-1.51367E-04
2.86524E-05,-2.49023E-04
2.86536E-05,-7.32422E-05
2.86548E-05,-2.19727E-04
2.86560E-05,-1.41602E-04
2.86572E-05,-2.78320E-04
2.86584E-05,-2.09961E-04
2.86596E-05,-2.78320E-04
2.86608E-05,-1.61133E-04
2.86620E-05,-1.41602E-04
2.86632E-05,-2.09961E-04
2.86644E-05,-1.41602E-04
2.86656E-05,-2.68555E-04
2.86668E-05,-1.12305E-04
2.86680E-05,-4.39453E-05
2.86692E-05,-2.39258E-04
2.86704E-05,-5.37109E-05
2.86716E-05,-2.00195E-04
2.86728E-05,-1.22070E-04
2.86740E-05,-1.51367E-04
2.86752E-05,-1.12305E-04
2.86764E-05,-2.39258E-04
2.86776E-05,-1.22070E-04
2.86788E-05,-2.19727E-04
2.86800E-05,-1.31836E-04
2.86812E-05,-7.32422E-05
2.86824E-05,-2.44141E-05
2.86836E-05,-2.19727E-04
2.86848E-05,-1.41602E-04
2.86860E-05,-2.29492E-04
2.86872E-05,-2.09961E-04
2.86884E-05,-2.00195E-04
2.86896E-05,-4.24805E-04
2.86908E-05,-1.12305E-04
2.86920E-05,-1.70898E-04
2.86932E-05,-7.32422E-05
2.86944E-05,-2.49023E-04
2.86956E-05,-1.51367E-04
2.86968E-05,-1.80664E-04
2.86980E-05,-2.19727E-04
2.86992E-05,-2.19727E-04
2.87004E-05,-1.70898E-04
2.87016E-05,-1.51367E-04
2.87028E-05,-7.32422E-05
2.87040E-05,-1.12305E-04
2.87052E-05,-1.02539E-04
2.87064E-05,-1.80664E-04
2.87076E-05,-2.19727E-04
2.87088E-05,-1.90430E-04
2.87100E-05,-2.09961E-04
2.87112E-05,-2.88086E-04
2.87124E-05,-1.61133E-04
2.87136E-05,-1.12305E-04
2.87148E-05,-3.41797E-05
2.87160E-05,3.41797E-05
2.87172E-05,-2.19727E-04
2.87184E-05,5.37109E-05
2.87196E-05,-1.41602E-04
2.87208E-05,-1.22070E-04
2.87220E-05,-1.51367E-04
2.87232E-05,-1.80664E-04
2.87244E-05,-1.61133E-04
2.87256E-05,-4.88281E-06
2.87268E-05,-1.12305E-04
2.87280E-05,-1.02539E-04
2.87292E-05,-7.32422E-05
2.87304E-05,-1.90430E-04
2.87316E-05,-1.41602E-04
2.87328E-05,-2.00195E-04
2.87340E-05,-1.41602E-04
2.87352E-05,-1.31836E-04
2.87364E-05,-1.31836E-04
2.87376E-05,-1.22070E-04
2.87388E-05,-2.97852E-04
2.87400E-05,-1.51367E-04
2.87412E-05,-2.00195E-04
2.87424E-05,-2.00195E-04
2.87436E-05,-1.41602E-04
2.87448E-05,-4.39453E-05
2.87460E-05,-1.12305E-04
2.87472E-05,-1.90430E-04
2.87484E-05,-1.80664E-04
2.87496E-05,-9.27734E-05
2.87508E-05,-2.09961E-04
2.87520E-05,-7.32422E-05
2.87532E-05,-3.17383E-04
2.87544E-05,-1.51367E-04
2.87556E-05,-1.31836E-04
2.87568E-05,-1.02539E-04
2.87580E-05,-8.30078E-05
2.87592E-05,-2.19727E-04
2.87604E-05,-1.02539E-04
2.87616E-05,-2.58789E-04
2.87628E-05,-1.02539E-04
2.87640E-05,-2.49023E-04
2.87652E-05,-2.49023E-04
2.87664E-05,-2.00195E-04
2.87676E-05,-3.41797E-05
2.87688E-05,-7.32422E-05
2.87700E-05,-2.39258E-04
2.87712E-05,-1.41602E-04
2.87724E-05,-2.39258E-04
2.87736E-05,-1.51367E-04
2.87748E-05,-1.02539E-04
2.87760E-05,1.46484E-05
2.87772E-05,-1.80664E-04
2.87784E-05,-1.41602E-04
2.87796E-05,-2.00195E-04
2.87808E-05,-1.12305E-04
2.87820E-05,-1.70898E-04
2.87832E-05,-7.32422E-05
2.87844E-05,-1.80664E-04
2.87856E-05,-1.80664E-04
2.87868E-05,-5.37109E-05
2.87880E-05,-6.34766E-05
2.87892E-05,-2.39258E-04
2.87904E-05,-1.70898E-04
2.87916E-05,-1.41602E-04
2.87928E-05,-1.31836E-04
2.87940E-05,-1.46484E-05
2.87952E-05,-1.70898E-04
2.87964E-05,-2.09961E-04
2.87976E-05,1.12305E-04
2.87988E-05,-2.09961E-04
2.88000E-05,-5.37109E-05
2.88012E-05,-1.46484E-05
2.88024E-05,-2.68555E-04
2.88036E-05,-1.90430E-04
2.88048E-05,-1.51367E-04
2.88060E-05,-2.09961E-04
2.88072E-05,-2.09961E-04
2.88084E-05,-1.70898E-04
2.88096E-05,-1.70898E-04
2.88108E-05,-1.31836E-04
2.88120E-05,-2.29492E-04
2.88132E-05,-2.19727E-04
2.88144E-05,-1.31836E-04
2.88156E-05,-1.41602E-04
2.88168E-05,-1.22070E-04
2.88180E-05,-1.12305E-04
2.88192E-05,-2.19727E-04
2.88204E-05,-1.12305E-04
2.88216E-05,-1.46484E-05
2.88228E-05,-1.02539E-04
2.88240E-05,-1.90430E-04
2.88252E-05,-3.41797E-05
2.88264E-05,-2.68555E-04
2.88276E-05,-3.56445E-04
2.88288E-05,-1.90430E-04
2.88300E-05,-2.58789E-04
2.88312E-05,-8.30078E-05
2.88324E-05,-1.51367E-04
2.88336E-05,-1.02539E-04
2.88348E-05,-4.39453E-05
2.88360E-05,-1.46484E-05
2.88372E-05,-5.37109E-05
2.88384E-05,-4.39453E-05
2.88396E-05,-1.51367E-04
2.88408E-05,-1.12305E-04
2.88420E-05,-1.41602E-04
2.88432E-05,-1.70898E-04
2.88444E-05,-1.12305E-04
2.88456E-05,-2.78320E-04
2.88468E-05,-5.37109E-05
2.88480E-05,-1.61133E-04
2.88492E-05,4.88281E-06
2.88504E-05,-1.12305E-04
2.88516E-05,-1.31836E-04
2.88528E-05,-1.41602E-04
2.88540E-05,-1.51367E-04
2.88552E-05,-1.90430E-04
2.88564E-05,-1.12305E-04
2.88576E-05,-3.41797E-05
2.88588E-05,-2.58789E-04
2.88600E-05,-3.41797E-05
2.88612E-05,-2.19727E-04
2.88624E-05,-1.22070E-04
2.88636E-05,-1.90430E-04
2.88648E-05,-1.22070E-04
2.88660E-05,-1.80664E-04
2.88672E-05,-1.51367E-04
2.88684E-05,-1.41602E-04
2.88696E-05,-1.61133E-04
2.88708E-05,-9.27734E-05
2.88720E-05,-2.58789E-04
2.88732E-05,-3.56445E-04
2.88744E-05,4.88281E-06
2.88756E-05,-1.12305E-04
2.88768E-05,-9.27734E-05
2.88780E-05,-2.00195E-04
2.88792E-05,-2.58789E-04
2.88804E-05,-1.02539E-04
2.88816E-05,-1.51367E-04
2.88828E-05,-1.12305E-04
2.88840E-05,-3.41797E-05
2.88852E-05,-1.90430E-04
2.88864E-05,-5.37109E-05
2.88876E-05,-1.12305E-04
2.88888E-05,-8.30078E-05
2.88900E-05,-4.39453E-05
2.88912E-05,5.37109E-05
2.88924E-05,-1.61133E-04
2.88936E-05,-5.37109E-05
2.88948E-05,-1.90430E-04
2.88960E-05,-1.22070E-04
2.88972E-05,-1.02539E-04
2.88984E-05,-1.80664E-04
2.88996E-05,-1.12305E-04
2.89008E-05,-1.12305E-04
2.89020E-05,-1.31836E-04
2.89032E-05,-2.49023E-04
2.89044E-05,-9.27734E-05
2.89056E-05,-7.32422E-05
2.89068E-05,-2.00195E-04
2.89080E-05,-1.90430E-04
2.89092E-05,-2.00195E-04
2.89104E-05,-7.32422E-05
2.89116E-05,-7.32422E-05
2.89128E-05,-2.39258E-04
2.89140E-05,-6.34766E-05
2.89152E-05,-2.44141E-05
2.89164E-05,-8.30078E-05
2.89176E-05,-1.61133E-04
2.89188E-05,-2.19727E-04
2.89200E-05,-1.02539E-04
2.89212E-05,-2.00195E-04
2.89224E-05,-1.80664E-04
2.89236E-05,-2.58789E-04
2.89248E-05,-4.39453E-05
2.89260E-05,-2.78320E-04
2.89272E-05,-1.02539E-04
2.89284E-05,-1.02539E-04
2.89296E-05,-1.02539E-04
2.89308E-05,2.44141E-05
2.89320E-05,-2.29492E-04
2.89332E-05,-6.34766E-05
2.89344E-05,-8.30078E-05
2.89356E-05,-2.19727E-04
2.89368E-05,-1.61133E-04
2.89380E-05,-1.41602E-04
2.89392E-05,-1.41602E-04
2.89404E-05,-4.39453E-05
2.89416E-05,-1.51367E-04
2.89428E-05,-1.12305E-04
2.89440E-05,-1.22070E-04
2.89452E-05,-1.80664E-04
2.89464E-05,-4.88281E-06
2.89476E-05,-1.12305E-04
2.89488E-05,-5.37109E-05
2.89500E-05,-1.70898E-04
2.89512E-05,-1.41602E-04
2.89524E-05,-1.61133E-04
2.89536E-05,-1.02539E-04
2.89548E-05,-1.90430E-04
2.89560E-05,-3.07617E-04
2.89572E-05,-1.70898E-04
2.89584E-05,-2.49023E-04
2.89596E-05,-3.41797E-05
2.89608E-05,-1.70898E-04
2.89620E-05,-1.02539E-04
2.89632E-05,-2.88086E-04
2.89644E-05,-1.61133E-04
2.89656E-05,-2.09961E-04
2.89668E-05,-1.51367E-04
2.89680E-05,-3.41797E-05
2.89692E-05,-1.41602E-04
2.89704E-05,-1.41602E-04
2.89716E-05,4.88281E-06
2.89728E-05,-2.09961E-04
2.89740E-05,-1.12305E-04
2.89752E-05,-1.02539E-04
2.89764E-05,-1.41602E-04
2.89776E-05,-8.30078E-05
2.89788E-05,-4.39453E-05
2.89800E-05,-1.61133E-04
2.89812E-05,-1.61133E-04
2.89824E-05,-2.49023E-04
2.89836E-05,-2.49023E-04
2.89848E-05,-4.39453E-05
2.89860E-05,-1.80664E-04
2.89872E-05,-1.02539E-04
2.89884E-05,-2.09961E-04
2.89896E-05,-6.34766E-05
2.89908E-05,-1.41602E-04
2.89920E-05,-3.41797E-05
2.89932E-05,-3.85742E-04
2.89944E-05,-1.02539E-04
2.89956E-05,-2.29492E-04
2.89968E-05,-2.00195E-04
2.89980E-05,-2.49023E-04
2.89992E-05,-2.58789E-04
2.90004E-05,-1.22070E-04
2.90016E-05,-4.39453E-05
2.90028E-05,-1.70898E-04
2.90040E-05,-1.51367E-04
2.90052E-05,-1.46484E-05
2.90064E-05,-2.97852E-04
2.90076E-05,-2.39258E-04
2.90088E-05,-1.51367E-04
2.90100E-05,-1.80664E-04
2.90112E-05,-7.32422E-05
2.90124E-05,-2.68555E-04
2.90136E-05,-9.27734E-05
2.90148E-05,-1.12305E-04
2.90160E-05,-2.29492E-04
2.90172E-05,-1.70898E-04
2.90184E-05,-1.41602E-04
2.90196E-05,-1.80664E-04
2.90208E-05,-4.39453E-05
2.90220E-05,-2.09961E-04
2.90232E-05,-3.41797E-05
2.90244E-05,-9.27734E-05
2.90256E-05,9.27734E-05
2.90268E-05,-5.37109E-05
2.90280E-05,-3.41797E-05
2.90292E-05,-2.19727E-04
2.90304E-05,-8.30078E-05
2.90316E-05,3.41797E-05
2.90328E-05,7.32422E-05
2.90340E-05,-1.41602E-04
2.90352E-05,2.44141E-05
2.90364E-05,-1.80664E-04
2.90376E-05,-2.29492E-04
2.90388E-05,-1.70898E-04
2.90400E-05,-6.34766E-05
2.90412E-05,-8.30078E-05
2.90424E-05,-7.32422E-05
2.90436E-05,-1.70898E-04
2.90448E-05,-1.02539E-04
2.90460E-05,-2.49023E-04
2.90472E-05,-1.31836E-04
2.90484E-05,-6.34766E-05
2.90496E-05,-1.31836E-04
2.90508E-05,-1.51367E-04
2.90520E-05,-4.88281E-06
2.90532E-05,-2.09961E-04
2.90544E-05,-1.80664E-04
2.90556E-05,-1.80664E-04
2.90568E-05,-4.05273E-04
2.90580E-05,-1.22070E-04
2.90592E-05,-2.49023E-04
2.90604E-05,-1.41602E-04
2.90616E-05,-4.88281E-06
2.90628E-05,-2.58789E-04
2.90640E-05,-2.49023E-04
2.90652E-05,-2.49023E-04
2.90664E-05,-3.41797E-05
2.90676E-05,-2.19727E-04
2.90688E-05,-7.32422E-05
2.90700E-05,-2.09961E-04
2.90712E-05,-1.31836E-04
2.90724E-05,-1.51367E-04
2.90736E-05,-2.19727E-04
2.90748E-05,-2.49023E-04
2.90760E-05,-1.90430E-04
2.90772E-05,-1.51367E-04
2.90784E-05,-1.61133E-04
2.90796E-05,-1.51367E-04
2.90808E-05,-8.30078E-05
2.90820E-05,-1.90430E-04
2.90832E-05,-1.31836E-04
2.90844E-05,-7.32422E-05
2.90856E-05,-1.12305E-04
2.90868E-05,-1.46484E-05
2.90880E-05,-7.32422E-05
2.90892E-05,-2.58789E-04
2.90904E-05,-8.30078E-05
2.90916E-05,-1.22070E-04
2.90928E-05,-1.61133E-04
2.90940E-05,-1.22070E-04
2.90952E-05,-1.02539E-04
2.90964E-05,-6.34766E-05
2.90976E-05,-1.70898E-04
2.90988E-05,-1.02539E-04
2.91000E-05,-1.31836E-04
2.91012E-05,-2.44141E-05
2.91024E-05,-3.17383E-04
2.91036E-05,-1.61133E-04
2.91048E-05,-9.27734E-05
2.91060E-05,-1.02539E-04
2.91072E-05,-1.51367E-04
2.91084E-05,-1.51367E-04
2.91096E-05,-4.88281E-06
2.91108E-05,-2.09961E-04
2.91120E-05,-3.41797E-05
2.91132E-05,-1.12305E-04
2.91144E-05,-2.29492E-04
2.91156E-05,-1.41602E-04
2.91168E-05,-1.51367E-04
2.91180E-05,-2.39258E-04
2.91192E-05,-1.31836E-04
2.91204E-05,-6.34766E-05
2.91216E-05,-1.70898E-04
2.91228E-05,-1.70898E-04
2.91240E-05,-2.19727E-04
2.91252E-05,-7.32422E-05
2.91264E-05,-1.22070E-04
2.91276E-05,-1.80664E-04
2.91288E-05,-1.61133E-04
2.91300E-05,-3.56445E-04
2.91312E-05,-1.90430E-04
2.91324E-05,-8.30078E-05
2.91336E-05,-1.41602E-04
2.91348E-05,-1.41602E-04
2.91360E-05,-1.31836E-04
2.91372E-05,-1.02539E-04
2.91384E-05,-8.30078E-05
2.91396E-05,-1.41602E-04
2.91408E-05,-1.61133E-04
2.91420E-05,-2.09961E-04
2.91432E-05,-8.30078E-05
2.91444E-05,-2.29492E-04
2.91456E-05,-8.30078E-05
2.91468E-05,-2.00195E-04
2.91480E-05,-1.22070E-04
2.91492E-05,-2.39258E-04
2.91504E-05,-1.61133E-04
2.91516E-05,-1.90430E-04
2.91528E-05,-1.02539E-04
2.91540E-05,-4.39453E-05
2.91552E-05,-1.80664E-04
2.91564E-05,-1.80664E-04
2.91576E-05,-1.12305E-04
2.91588E-05,-1.12305E-04
2.91600E-05,-3.07617E-04
2.91612E-05,-1.31836E-04
2.91624E-05,-2.00195E-04
2.91636E-05,-8.30078E-05
2.91648E-05,-1.22070E-04
2.91660E-05,-2.88086E-04
2.91672E-05,-1.12305E-04
2.91684E-05,-1.41602E-04
2.91696E-05,-1.31836E-04
2.91708E-05,-1.51367E-04
2.91720E-05,-5.37109E-05
2.91732E-05,-1.41602E-04
2.91744E-05,-2.29492E-04
2.91756E-05,-9.27734E-05
2.91768E-05,-2.00195E-04
2.91780E-05,-1.51367E-04
2.91792E-05,-2.00195E-04
2.91804E-05,-1.41602E-04
2.91816E-05,-1.80664E-04
2.91828E-05,-1.02539E-04
2.91840E-05,-1.51367E-04
2.91852E-05,-1.51367E-04
2.91864E-05,-2.00195E-04
2.91876E-05,-2.29492E-04
2.91888E-05,-8.30078E-05
2.91900E-05,-1.61133E-04
2.91912E-05,-5.37109E-05
2.91924E-05,-2.68555E-04
2.91936E-05,-2.00195E-04
2.91948E-05,-2.09961E-04
2.91960E-05,-1.41602E-04
2.91972E-05,-2.88086E-04
2.91984E-05,-1.51367E-04
2.91996E-05,-8.30078E-05
2.92008E-05,-3.75977E-04
2.92020E-05,-2.29492E-04
2.92032E-05,-2.19727E-04
2.92044E-05,-1.41602E-04
2.92056E-05,-1.61133E-04
2.92068E-05,-3.17383E-04
2.92080E-05,-4.39453E-05
2.92092E-05,-1.12305E-04
2.92104E-05,-6.34766E-05
2.92116E-05,-1.70898E-04
2.92128E-05,-7.32422E-05
2.92140E-05,-2.44141E-05
2.92152E-05,-4.39453E-05
2.92164E-05,-1.61133E-04
2.92176E-05,-2.09961E-04
2.92188E-05,-1.51367E-04
2.92200E-05,-1.02539E-04
2.92212E-05,-1.70898E-04
2.92224E-05,-2.19727E-04
2.92236E-05,-7.32422E-05
2.92248E-05,-2.19727E-04
2.92260E-05,-7.32422E-05
2.92272E-05,-2.09961E-04
2.92284E-05,-1.70898E-04
2.92296E-05,-1.61133E-04
2.92308E-05,-1.90430E-04
2.92320E-05,-2.44141E-05
2.92332E-05,-1.61133E-04
2.92344E-05,-4.88281E-06
2.92356E-05,-1.02539E-04
2.92368E-05,-1.02539E-04
2.92380E-05,-2.44141E-05
2.92392E-05,-1.22070E-04
2.92404E-05,-1.70898E-04
2.92416E-05,-1.70898E-04
2.92428E-05,-1.90430E-04
2.92440E-05,-1.31836E-04
2.92452E-05,-2.09961E-04
2.92464E-05,-3.56445E-04
2.92476E-05,-1.22070E-04
2.92488E-05,-8.30078E-05
2.92500E-05,-2.29492E-04
2.92512E-05,-3.41797E-05
2.92524E-05,-1.51367E-04
2.92536E-05,-1.61133E-04
2.92548E-05,-9.27734E-05
2.92560E-05,-2.49023E-04
2.92572E-05,-2.29492E-04
2.92584E-05,-1.02539E-04
2.92596E-05,-1.90430E-04
2.92608E-05,-7.32422E-05
2.92620E-05,-1.61133E-04
2.92632E-05,-1.80664E-04
2.92644E-05,-1.70898E-04
2.92656E-05,-2.19727E-04
2.92668E-05,-2.44141E-05
2.92680E-05,-1.90430E-04
2.92692E-05,-8.30078E-05
2.92704E-05,-7.32422E-05
2.92716E-05,-6.34766E-05
2.92728E-05,-1.22070E-04
2.92740E-05,-1.12305E-04
2.92752E-05,-2.29492E-04
2.92764E-05,-1.12305E-04
2.92776E-05,-1.22070E-04
2.92788E-05,-3.27148E-04
2.92800E-05,-9.27734E-05
2.92812E-05,-1.61133E-04
2.92824E-05,-1.51367E-04
2.92836E-05,-7.32422E-05
2.92848E-05,-2.29492E-04
2.92860E-05,-2.19727E-04
2.92872E-05,-1.41602E-04
2.92884E-05,-1.02539E-04
2.92896E-05,-3.95508E-04
2.92908E-05,-1.70898E-04
2.92920E-05,-2.09961E-04
2.92932E-05,-1.22070E-04
2.92944E-05,-1.41602E-04
2.92956E-05,-2.49023E-04
2.92968E-05,-1.41602E-04
2.92980E-05,-1.61133E-04
2.92992E-05,-7.32422E-05
2.93004E-05,-1.12305E-04
2.93016E-05,-2.58789E-04
2.93028E-05,-1.12305E-04
2.93040E-05,-2.68555E-04
2.93052E-05,-1.90430E-04
2.93064E-05,-2.29492E-04
2.93076E-05,-2.88086E-04
2.93088E-05,-2.19727E-04
2.93100E-05,-2.09961E-04
2.93112E-05,-2.09961E-04
2.93124E-05,-1.02539E-04
2.93136E-05,-2.19727E-04
2.93148E-05,-2.78320E-04
2.93160E-05,-2.00195E-04
2.93172E-05,-1.90430E-04
2.93184E-05,-1.80664E-04
2.93196E-05,-1.12305E-04
2.93208E-05,-2.00195E-04
2.93220E-05,-1.70898E-04
2.93232E-05,-2.78320E-04
2.93244E-05,-1.90430E-04
2.93256E-05,-8.30078E-05
2.93268E-05,-1.80664E-04
2.93280E-05,-1.41602E-04
2.93292E-05,-2.29492E-04
2.93304E-05,-2.88086E-04
2.93316E-05,-5.37109E-05
2.93328E-05,-2.09961E-04
2.93340E-05,-2.19727E-04
2.93352E-05,-1.80664E-04
2.93364E-05,-2.19727E-04
2.93376E-05,-1.22070E-04
2.93388E-05,-1.41602E-04
2.93400E-05,-1.70898E-04
2.93412E-05,-1.51367E-04
2.93424E-05,-2.19727E-04
2.93436E-05,-2.00195E-04
2.93448E-05,-1.70898E-04
2.93460E-05,-2.58789E-04
2.93472E-05,-1.02539E-04
2.93484E-05,-1.80664E-04
2.93496E-05,-1.51367E-04
2.93508E-05,-1.90430E-04
2.93520E-05,-2.49023E-04
2.93532E-05,-9.27734E-05
2.93544E-05,2.44141E-05
2.93556E-05,-1.51367E-04
2.93568E-05,-2.97852E-04
2.93580E-05,-1.51367E-04
2.93592E-05,-1.90430E-04
2.93604E-05,-1.61133E-04
2.93616E-05,-1.31836E-04
2.93628E-05,-1.51367E-04
2.93640E-05,-3.17383E-04
2.93652E-05,-1.41602E-04
2.93664E-05,-2.68555E-04
2.93676E-05,-1.12305E-04
2.93688E-05,-2.49023E-04
2.93700E-05,-2.49023E-04
2.93712E-05,-2.49023E-04
2.93724E-05,-2.39258E-04
2.93736E-05,-1.22070E-04
2.93748E-05,-2.49023E-04
2.93760E-05,-1.70898E-04
2.93772E-05,-3.66211E-04
2.93784E-05,-7.32422E-05
2.93796E-05,-1.80664E-04
2.93808E-05,-9.27734E-05
2.93820E-05,-1.80664E-04
2.93832E-05,-1.90430E-04
2.93844E-05,-2.09961E-04
2.93856E-05,-2.00195E-04
2.93868E-05,-2.49023E-04
2.93880E-05,-7.32422E-05
2.93892E-05,-1.22070E-04
2.93904E-05,-2.68555E-04
2.93916E-05,-6.34766E-05
2.93928E-05,-1.61133E-04
2.93940E-05,-2.49023E-04
2.93952E-05,-1.80664E-04
2.93964E-05,-2.00195E-04
2.93976E-05,-2.39258E-04
2.93988E-05,-1.51367E-04
2.94000E-05,-2.09961E-04
2.94012E-05,-7.32422E-05
2.94024E-05,-2.19727E-04
2.94036E-05,-5.37109E-05
2.94048E-05,-2.29492E-04
2.94060E-05,-1.31836E-04
2.94072E-05,-7.32422E-05
2.94084E-05,-2.29492E-04
2.94096E-05,-1.41602E-04
2.94108E-05,-1.02539E-04
2.94120E-05,-2.68555E-04
2.94132E-05,-1.61133E-04
2.94144E-05,-8.30078E-05
2.94156E-05,-1.02539E-04
2.94168E-05,-1.22070E-04
2.94180E-05,-6.34766E-05
2.94192E-05,-2.19727E-04
2.94204E-05,-1.70898E-04
2.94216E-05,-1.70898E-04
2.94228E-05,-1.02539E-04
2.94240E-05,6.34766E-05
2.94252E-05,-1.02539E-04
2.94264E-05,-1.61133E-04
2.94276E-05,-2.29492E-04
2.94288E-05,-1.41602E-04
2.94300E-05,-2.49023E-04
2.94312E-05,-3.41797E-05
2.94324E-05,-1.70898E-04
2.94336E-05,-8.30078E-05
2.94348E-05,-1.41602E-04
2.94360E-05,-2.00195E-04
2.94372E-05,-1.12305E-04
2.94384E-05,-2.78320E-04
2.94396E-05,-2.49023E-04
2.94408E-05,-2.09961E-04
2.94420E-05,-2.58789E-04
2.94432E-05,-2.09961E-04
2.94444E-05,-2.00195E-04
2.94456E-05,-8.30078E-05
2.94468E-05,1.46484E-05
2.94480E-05,-2.44141E-05
2.94492E-05,6.34766E-05
2.94504E-05,-1.80664E-04
2.94516E-05,-1.80664E-04
2.94528E-05,-2.09961E-04
2.94540E-05,-1.51367E-04
2.94552E-05,-7.32422E-05
2.94564E-05,-1.51367E-04
2.94576E-05,-2.29492E-04
2.94588E-05,-1.41602E-04
2.94600E-05,-6.34766E-05
2.94612E-05,-1.31836E-04
2.94624E-05,-5.37109E-05
2.94636E-05,-1.41602E-04
2.94648E-05,-1.02539E-04
